date,特锐德,乐普医疗,安科生物,豆神教育,华测检测,亿纬锂能,爱尔眼科,网宿科技,机器人,红日药业,同花顺,数知科技,蓝色光标,东方财富,碧水源,三聚环保,当升科技,思创医惠,长信科技,高新兴,顺网科技,长盈精密,智飞生物,汇川技术,华策影视,信维通信,沃森生物,宋城演艺,汤臣倍健,东方国信,万达信息,华峰超纤,捷成股份,美亚柏科,欣旺达,易华录,北京君正,上海钢联,迪安诊断,光线传媒,卫宁健康,华宇软件,阳光电源,国瓷材料,博雅生物,利亚德,中际旭创,掌趣科技,晶盛机电,旋极信息,泰格医药,我武生物,绿盟科技,光环新网,三环集团,芒果超媒,昆仑万维,蓝思科技,先导智能,创业慧康,赢合科技,金科文化,迈克生物,景嘉微,胜宏科技,万孚生物,中科创达,温氏股份,健帆生物
2019-05-08,20000.0,20000.0,19244.42,28532.390000000007,20000.0,20000.0,20000.0,20000.0,21208.26,20000.0,20000.0,17808.920000000002,22013.41,20000.0,19669.320000000003,21049.16,20000.0,20000.0,22030.43000000001,20239.399999999998,34650.18000000001,22645.73,20000.0,20000.0,16786.29,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,23050.88,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,21067.4,20685.1,18610.420000000002,20000.0,24435.29,20000.0,16916.44,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20782.4,16614.11,20000.0,20839.93,20000.0,22141.320000000003,26363.040000000005,20000.0,15989.890000000001,20410.04,20000.0,20000.0,20000.0
2019-05-09,20000.0,20000.0,19244.42,28532.390000000007,20000.0,20000.0,20000.0,20000.0,21358.519999999997,20000.0,20000.0,17808.920000000002,21963.24,20000.0,19338.640000000003,21124.1,20000.0,20000.0,22030.43000000001,20239.399999999998,34650.18000000001,22645.73,20000.0,20000.0,16558.32,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,22635.170000000002,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,21067.4,20685.1,18610.420000000002,20000.0,24304.95,20000.0,17106.839999999997,20000.0,18833.49,20000.0,20000.0,20000.0,20000.0,20782.4,16614.11,20000.0,20839.93,20000.0,22141.320000000003,26363.040000000005,20000.0,15919.04,20410.04,20000.0,20000.0,20000.0
2019-05-10,20000.0,20000.0,19244.42,28532.390000000007,20000.0,20000.0,20000.0,20000.0,22205.44,20000.0,20000.0,17808.920000000002,22765.959999999995,20000.0,19338.640000000003,21798.559999999998,20000.0,20000.0,22030.43000000001,20239.399999999998,34650.18000000001,22645.73,20000.0,20000.0,17064.920000000002,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,23697.54,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,18610.420000000002,20000.0,24956.649999999998,20000.0,17623.64,20000.0,20022.29,20000.0,20000.0,20000.0,20000.0,20782.4,16614.11,20000.0,20839.93,20000.0,22141.320000000003,26363.040000000005,20000.0,16641.71,20410.04,20000.0,20000.0,20000.0
2019-05-13,20000.0,20000.0,19244.42,27982.950000000008,20000.0,20000.0,20000.0,20000.0,21604.399999999998,20000.0,20000.0,17808.920000000002,21913.069999999996,20000.0,19039.9,21024.18,20000.0,20000.0,22030.43000000001,20239.399999999998,34650.18000000001,22645.73,20000.0,20000.0,16710.300000000003,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,22358.030000000002,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,18229.620000000003,20000.0,24304.95,20000.0,17052.44,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15897.079999999998,20000.0,20839.93,20000.0,22141.320000000003,26363.040000000005,20000.0,16471.670000000002,20410.04,20000.0,20000.0,20000.0
2019-05-14,20000.0,20000.0,19244.42,27982.950000000008,20000.0,20000.0,20000.0,20000.0,21440.48,20000.0,20000.0,17808.920000000002,21812.73,20000.0,18649.24,20824.34,20000.0,20000.0,22030.43000000001,20239.399999999998,34650.18000000001,22645.73,20000.0,20000.0,16532.99,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,22727.550000000003,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,18229.620000000003,20000.0,23783.59,20000.0,16807.64,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15897.079999999998,20000.0,20839.93,20000.0,22141.320000000003,26363.040000000005,20000.0,16301.630000000003,20410.04,20000.0,20000.0,20000.0
2019-05-15,20000.0,20000.0,19244.42,28639.350000000006,20000.0,20000.0,20000.0,20000.0,21631.719999999998,20000.0,20000.0,17808.920000000002,22264.26,20000.0,18856.06,21124.1,20000.0,20000.0,22030.43000000001,20239.399999999998,34650.18000000001,22645.73,20000.0,20000.0,16786.29,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,22727.550000000003,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,18229.620000000003,20000.0,24174.61,20000.0,16970.839999999997,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15897.079999999998,20000.0,20839.93,20000.0,22141.320000000003,26363.040000000005,20000.0,16542.520000000004,20410.04,20000.0,20000.0,20000.0
2019-05-16,20000.0,20000.0,19244.42,28836.270000000008,20000.0,20000.0,20000.0,20000.0,22164.46,20000.0,20000.0,17808.920000000002,22364.600000000002,20000.0,18833.08,21373.899999999998,20000.0,20000.0,22030.43000000001,20239.399999999998,34650.18000000001,22645.73,20000.0,20000.0,16862.280000000002,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,22588.98,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,18229.620000000003,20000.0,24304.95,20000.0,16943.64,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15786.879999999997,20000.0,20839.93,20000.0,22141.320000000003,26363.040000000005,20000.0,16287.460000000001,20410.04,20000.0,20000.0,20000.0
2019-05-17,20000.0,20000.0,19244.42,28245.51000000001,20000.0,20000.0,20000.0,20000.0,21085.32,20000.0,20000.0,17808.920000000002,21160.52,20000.0,17753.020000000004,19725.22,20000.0,20000.0,22030.43000000001,20239.399999999998,34650.18000000001,22645.73,20000.0,20000.0,16001.060000000001,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,21341.85,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,22806.04,20000.0,15937.239999999998,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,22141.320000000003,26363.040000000005,20000.0,15465.6,20410.04,20000.0,20000.0,20000.0
2019-05-20,20000.0,20000.0,19244.42,28245.51000000001,20000.0,20000.0,20000.0,20000.0,21276.559999999998,20000.0,20000.0,17808.920000000002,21311.030000000002,20000.0,17454.280000000002,20074.94,20000.0,20000.0,22030.43000000001,20239.399999999998,36062.58000000001,22645.73,20000.0,20000.0,16127.710000000001,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,21341.85,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,23066.719999999998,20000.0,15719.639999999998,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,22141.320000000003,26363.040000000005,20000.0,15706.49,20410.04,20000.0,20000.0,20000.0
2019-05-21,20000.0,20000.0,19244.42,28245.51000000001,20000.0,20000.0,20000.0,20000.0,21590.739999999998,20000.0,20000.0,17808.920000000002,21662.219999999998,20000.0,17638.120000000003,20224.82,20000.0,20000.0,22030.43000000001,20239.399999999998,36062.58000000001,22645.73,20000.0,20000.0,16406.340000000004,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,21341.85,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,23522.91,20000.0,16018.839999999998,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,22141.320000000003,26363.040000000005,20000.0,15834.020000000002,20410.04,20000.0,20000.0,20000.0
2019-05-22,20000.0,20000.0,19244.42,28245.51000000001,20000.0,20000.0,20000.0,20000.0,21495.12,20000.0,20000.0,17808.920000000002,21411.37,20000.0,17339.38,19875.1,20000.0,20000.0,22030.43000000001,20239.399999999998,36062.58000000001,22645.73,20000.0,20000.0,16178.370000000003,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,21110.9,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,23392.57,20000.0,16834.84,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,21773.480000000007,26363.040000000005,20000.0,15791.51,20410.04,20000.0,20000.0,20000.0
2019-05-23,20000.0,20000.0,19244.42,28245.51000000001,20000.0,20000.0,20000.0,20000.0,21303.879999999997,20000.0,20000.0,17808.920000000002,20859.499999999996,20000.0,17040.64,19350.519999999997,20000.0,20000.0,22030.43000000001,20239.399999999998,36062.58000000001,22645.73,20000.0,20000.0,15874.410000000002,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,21203.280000000002,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,22806.04,20000.0,15991.64,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,20235.240000000005,26363.040000000005,20000.0,15819.85,20410.04,20000.0,20000.0,20000.0
2019-05-24,20000.0,20000.0,19244.42,31053.70000000001,20000.0,20000.0,20000.0,20000.0,21167.28,20000.0,20000.0,17808.920000000002,19856.1,20000.0,17040.64,19100.72,20000.0,20000.0,22030.43000000001,20239.399999999998,36062.58000000001,22645.73,20000.0,20000.0,15773.090000000002,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,20833.760000000002,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,22806.04,20000.0,15393.239999999998,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,19833.960000000006,26363.040000000005,20000.0,15564.79,20410.04,20000.0,20000.0,20000.0
2019-05-27,20000.0,20000.0,19244.42,31053.70000000001,20000.0,20000.0,20000.0,20000.0,21768.32,20000.0,20000.0,17808.920000000002,21311.030000000002,20000.0,17339.38,19650.28,20000.0,20000.0,22030.43000000001,20239.399999999998,36062.58000000001,22645.73,20000.0,20000.0,16279.690000000002,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,21757.56,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,23392.57,20000.0,16372.439999999999,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,20669.960000000006,26363.040000000005,20000.0,16117.420000000002,20410.04,20000.0,20000.0,20000.0
2019-05-28,20000.0,20000.0,19244.42,30640.430000000015,20000.0,20000.0,20000.0,20000.0,21590.739999999998,20000.0,20000.0,17808.920000000002,21010.01,20000.0,17224.48,19425.46,20000.0,20000.0,22030.43000000001,20239.399999999998,36062.58000000001,22645.73,20000.0,20000.0,16254.36,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,21480.420000000002,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,23066.719999999998,20000.0,16263.64,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,20402.440000000006,26363.040000000005,20000.0,15961.550000000003,20410.04,20000.0,20000.0,20000.0
2019-05-29,20000.0,20000.0,19244.42,30264.73000000001,20000.0,20000.0,20000.0,20000.0,21495.12,20000.0,20000.0,17808.920000000002,21110.350000000002,20000.0,17270.440000000002,19575.339999999997,20000.0,20000.0,22030.43000000001,20239.399999999998,36062.58000000001,22645.73,20000.0,20000.0,16203.700000000003,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,21480.420000000002,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,22936.379999999997,20000.0,16236.439999999999,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,20369.000000000007,26363.040000000005,20000.0,16089.080000000002,20410.04,20000.0,20000.0,20000.0
2019-05-30,20000.0,20000.0,19244.42,29889.03000000001,20000.0,20000.0,20000.0,20000.0,21235.579999999998,20000.0,20000.0,17808.920000000002,20909.670000000002,20000.0,17017.66,19325.539999999997,20000.0,20000.0,22030.43000000001,20239.399999999998,36062.58000000001,22645.73,20000.0,20000.0,16279.690000000002,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,21203.280000000002,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,22219.51,20000.0,15910.039999999999,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,20201.800000000003,26363.040000000005,20000.0,15649.810000000001,20410.04,20000.0,20000.0,20000.0
2019-05-31,20000.0,20000.0,19244.42,29250.34000000001,20000.0,20000.0,20000.0,20000.0,21208.26,20000.0,20000.0,17808.920000000002,21060.179999999997,20000.0,17477.260000000002,19400.48,20000.0,20000.0,22030.43000000001,20239.399999999998,36211.20000000001,22645.73,20000.0,20000.0,16229.03,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,20926.14,20000.0,20000.0,20000.0,20000.0,20000.0,26258.44,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,22089.17,20000.0,15692.439999999999,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,19833.960000000006,26363.040000000005,20000.0,15734.830000000002,20410.04,20000.0,20000.0,20000.0
2019-06-03,20000.0,20000.0,19244.42,28837.070000000014,20000.0,20000.0,20000.0,20000.0,20948.719999999998,20000.0,20000.0,17808.920000000002,20508.31,20000.0,17040.64,18726.019999999997,20000.0,20000.0,22030.43000000001,20239.399999999998,35319.48000000002,22645.73,20000.0,20000.0,15874.410000000002,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22868.840000000004,21335.83,20602.81,20000.0,20000.0,20000.0,20000.0,20000.0,25291.239999999994,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,21632.98,20000.0,14876.439999999999,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,19934.280000000006,26363.040000000005,20000.0,15437.26,20410.04,20000.0,20000.0,20000.0
2019-06-04,20000.0,20000.0,19244.42,29926.600000000013,20000.0,20000.0,20000.0,20000.0,20989.699999999997,20000.0,20000.0,17808.920000000002,20558.48,20000.0,16856.8,18726.019999999997,20000.0,20000.0,22030.43000000001,20239.399999999998,35022.24000000001,22645.73,20000.0,20000.0,15950.4,20000.0,20000.0,23351.350000000002,20000.0,20000.0,21865.24,21335.83,20279.48,20000.0,20000.0,20000.0,20000.0,20000.0,25369.239999999998,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,21828.489999999998,20000.0,14713.239999999998,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,19733.640000000007,26363.040000000005,20000.0,15564.79,20410.04,20000.0,20000.0,20000.0
2019-06-05,20000.0,20000.0,19244.42,29889.03000000001,20000.0,20000.0,20000.0,20000.0,20853.1,20000.0,20000.0,17808.920000000002,20558.48,20000.0,17109.58,18726.019999999997,20000.0,20000.0,22030.43000000001,20239.399999999998,35047.01000000001,22645.73,20000.0,20000.0,15975.730000000001,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22251.240000000005,21335.83,20556.62,20000.0,20000.0,20000.0,20000.0,20000.0,25010.44,20000.0,22177.88,20000.0,20000.0,22115.44,20685.1,17604.660000000003,20000.0,21893.66,20000.0,14577.239999999998,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,20068.040000000008,26363.040000000005,20000.0,15479.770000000002,20410.04,20000.0,20000.0,20000.0
2019-06-06,20000.0,20000.0,19244.42,28235.95000000001,20000.0,20000.0,20000.0,20000.0,20484.28,20000.0,20000.0,17808.920000000002,20157.12,20000.0,17132.56,18376.3,20000.0,20000.0,22030.43000000001,20239.399999999998,34576.38000000001,22645.73,20000.0,20000.0,15747.760000000002,20000.0,20000.0,23351.350000000002,20000.0,20000.0,21942.440000000006,21335.83,19540.440000000002,20000.0,20000.0,20000.0,20000.0,20000.0,24994.84,20000.0,22177.88,20000.0,20000.0,22115.44,19462.339999999997,17604.660000000003,20000.0,21241.96,20000.0,13706.839999999998,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,19064.840000000004,26363.040000000005,20000.0,14544.550000000003,20410.04,20000.0,20000.0,20000.0
2019-06-10,20000.0,20000.0,19244.42,28235.95000000001,20000.0,20000.0,20000.0,20000.0,20388.659999999996,20000.0,20000.0,17808.920000000002,20407.969999999998,20000.0,17132.56,18151.48,20000.0,20000.0,22030.43000000001,20239.399999999998,34576.38000000001,22645.73,20000.0,20000.0,15925.070000000002,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22424.940000000006,21335.83,19817.579999999998,20000.0,20000.0,20000.0,20000.0,20000.0,25119.639999999996,20000.0,22177.88,20000.0,20000.0,22115.44,20272.219999999998,17604.660000000003,20000.0,21372.3,20000.0,14223.64,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,19399.240000000005,26363.040000000005,20000.0,15125.520000000002,20410.04,20000.0,20000.0,20000.0
2019-06-11,20000.0,20000.0,19244.42,30189.59000000001,20000.0,20000.0,20000.0,20000.0,21098.98,20000.0,20000.0,17808.920000000002,21110.350000000002,20000.0,17132.56,19125.699999999997,20000.0,20000.0,22030.43000000001,20239.399999999998,34576.38000000001,22645.73,20000.0,20000.0,16431.670000000002,20000.0,20000.0,23351.350000000002,20000.0,20000.0,23312.74,21335.83,20972.329999999998,20000.0,20000.0,20000.0,20000.0,20000.0,26071.239999999994,20000.0,22177.88,20000.0,20000.0,22115.44,20700.979999999996,17604.660000000003,20000.0,22284.68,20000.0,14658.839999999998,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,20134.920000000006,26363.040000000005,20000.0,15508.110000000002,20410.04,20000.0,20000.0,20000.0
2019-06-12,20000.0,20000.0,19244.42,30264.73000000001,20000.0,20000.0,20000.0,20000.0,20839.44,20000.0,20000.0,17808.920000000002,20909.670000000002,20000.0,16871.2,18751.0,20000.0,20000.0,22030.43000000001,20239.399999999998,34175.860000000015,22645.73,20000.0,20000.0,16279.690000000002,20000.0,20000.0,23351.350000000002,20000.0,20000.0,22791.640000000003,21335.83,20741.38,20000.0,20000.0,20000.0,20000.0,20000.0,25759.239999999998,20000.0,22177.88,20000.0,20000.0,22115.44,20700.979999999996,17604.660000000003,20000.0,22024.0,20000.0,14386.839999999998,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,19833.960000000006,26363.040000000005,20000.0,15451.43,20410.04,20000.0,20000.0,20000.0
2019-06-13,20000.0,20000.0,19244.42,30302.300000000007,20000.0,20000.0,20000.0,20000.0,20866.76,20000.0,20000.0,17808.920000000002,21110.350000000002,20000.0,16805.86,19075.74,20000.0,20000.0,22030.43000000001,20239.399999999998,35895.74000000001,22645.73,20000.0,20000.0,16786.29,20000.0,20000.0,23351.350000000002,20000.0,20000.0,23003.940000000006,21335.83,21110.9,20000.0,20000.0,20000.0,20000.0,20000.0,25962.039999999994,20000.0,22177.88,20000.0,20000.0,22115.44,20700.979999999996,17604.660000000003,20000.0,22871.21,20000.0,14686.039999999999,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,20536.200000000004,26363.040000000005,20000.0,15465.6,20410.04,20000.0,20000.0,20000.0
2019-06-14,20000.0,20000.0,19244.42,30527.72000000001,20000.0,20000.0,20000.0,20000.0,20334.019999999997,20000.0,20000.0,17808.920000000002,20658.819999999996,20000.0,16326.7,18451.24,20000.0,20000.0,22030.43000000001,20239.399999999998,35895.74000000001,22645.73,20000.0,20000.0,16355.68,20000.0,20000.0,23351.350000000002,20000.0,20000.0,23467.140000000003,21335.83,20418.050000000003,20000.0,20000.0,20000.0,20000.0,20000.0,25837.239999999998,20000.0,22177.88,20000.0,20000.0,22115.44,20700.979999999996,17604.660000000003,20000.0,22089.17,20000.0,14142.039999999997,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,19466.120000000006,26363.040000000005,20000.0,14997.99,20410.04,20000.0,20000.0,20000.0
2019-06-17,20000.0,20000.0,19244.42,29663.61000000001,20000.0,20000.0,20000.0,20000.0,20361.339999999997,20000.0,20000.0,17808.920000000002,20859.499999999996,20000.0,16283.140000000001,18451.24,20000.0,20000.0,22030.43000000001,20239.399999999998,35895.74000000001,22645.73,20000.0,20000.0,16634.31,20000.0,20000.0,23351.350000000002,20000.0,20000.0,23467.140000000003,21335.83,20510.43,20000.0,20000.0,20000.0,20000.0,20000.0,25993.24,20000.0,22177.88,20000.0,20000.0,22115.44,20700.979999999996,17604.660000000003,20000.0,22415.02,20000.0,14250.839999999998,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,19165.160000000007,26363.040000000005,20000.0,14856.29,20410.04,20000.0,20000.0,20000.0
2019-06-18,20000.0,20000.0,19244.42,29663.61000000001,20000.0,20000.0,20000.0,20000.0,20784.8,20000.0,20000.0,17808.920000000002,21110.350000000002,20000.0,16392.04,18301.359999999997,20000.0,20000.0,22030.43000000001,20239.399999999998,35895.74000000001,22645.73,20000.0,20000.0,17267.56,20000.0,20000.0,23641.600000000002,20000.0,20000.0,23467.140000000003,21335.83,20741.38,20000.0,20000.0,20000.0,20000.0,20000.0,26383.24,20000.0,22177.88,20000.0,20000.0,22115.44,20700.979999999996,17604.660000000003,20000.0,22936.379999999997,20000.0,14060.44,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,19298.920000000006,26363.040000000005,20000.0,14714.590000000002,20410.04,20000.0,20000.0,20000.0
2019-06-19,20000.0,20000.0,19244.42,30678.000000000015,20000.0,20000.0,20000.0,20000.0,20907.739999999998,20000.0,20000.0,17808.920000000002,21311.030000000002,20000.0,16609.84,18775.98,20000.0,20000.0,22030.43000000001,20239.399999999998,35895.74000000001,22645.73,20000.0,20000.0,17343.550000000003,20000.0,20000.0,24222.100000000002,20000.0,20000.0,23467.140000000003,21335.83,21388.04,20000.0,20000.0,20000.0,20000.0,20000.0,26352.039999999994,20000.0,22177.88,20000.0,20000.0,22115.44,20700.979999999996,17604.660000000003,20000.0,23001.55,20000.0,14522.84,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,19031.400000000005,26363.040000000005,20000.0,15338.07,20410.04,20000.0,20000.0,20000.0
2019-06-20,20000.0,20000.0,19244.42,31466.97000000001,20000.0,20000.0,20000.0,20000.0,21221.92,20000.0,20000.0,17808.920000000002,21561.88,20000.0,17459.260000000002,20274.78,20000.0,20000.0,22030.43000000001,20239.399999999998,35895.74000000001,22645.73,20000.0,20000.0,17343.550000000003,20000.0,20000.0,24222.100000000002,20000.0,20000.0,23467.140000000003,21335.83,21388.04,20000.0,20000.0,20000.0,20000.0,20000.0,26882.440000000002,20000.0,22177.88,20000.0,20000.0,22115.44,20700.979999999996,17604.660000000003,20000.0,23131.89,20000.0,14822.039999999997,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,18496.360000000004,26363.040000000005,20000.0,15522.28,20410.04,20000.0,20000.0,20000.0
2019-06-21,20000.0,20000.0,19244.42,32105.66000000001,20000.0,20000.0,20000.0,20000.0,21549.76,20000.0,20000.0,17808.920000000002,22264.26,20000.0,18003.760000000002,20549.559999999998,20000.0,20000.0,22030.43000000001,20239.399999999998,35895.74000000001,22645.73,20000.0,20000.0,17495.530000000002,20000.0,20000.0,24222.100000000002,20000.0,20000.0,23467.140000000003,21335.83,21942.320000000003,20000.0,20000.0,20000.0,20000.0,20000.0,27163.24,20000.0,22177.88,20000.0,20000.0,22115.44,20700.979999999996,17604.660000000003,20000.0,23653.25,20000.0,15610.839999999998,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15301.999999999998,20000.0,20839.93,20000.0,19633.320000000003,26363.040000000005,20000.0,15791.51,20410.04,20000.0,20000.0,20000.0
2019-06-24,20000.0,20000.0,19244.42,33458.180000000015,20000.0,20000.0,20000.0,20000.0,21331.199999999997,20000.0,20000.0,17808.920000000002,22013.41,20000.0,17459.260000000002,20424.66,20000.0,20000.0,22030.43000000001,20239.399999999998,35895.74000000001,22645.73,20000.0,20000.0,17292.89,20000.0,20000.0,24222.100000000002,20000.0,20000.0,25802.440000000006,21335.83,21803.75,20000.0,20000.0,20000.0,20000.0,20000.0,27225.64,20000.0,22177.88,20000.0,20000.0,22115.44,20700.979999999996,17604.660000000003,20000.0,23262.23,20000.0,15556.439999999999,20000.0,21092.210000000003,20000.0,20000.0,20000.0,20000.0,20782.4,15130.159999999998,20000.0,20839.93,20000.0,19599.880000000005,26363.040000000005,20000.0,15720.660000000002,20410.04,20000.0,20000.0,20000.0
