date,特锐德,乐普医疗,安科生物,豆神教育,华测检测,亿纬锂能,爱尔眼科,网宿科技,机器人,红日药业,同花顺,数知科技,蓝色光标,东方财富,碧水源,三聚环保,当升科技,思创医惠,长信科技,高新兴,顺网科技,长盈精密,智飞生物,汇川技术,华策影视,信维通信,沃森生物,宋城演艺,汤臣倍健,东方国信,万达信息,华峰超纤,捷成股份,美亚柏科,欣旺达,易华录,北京君正,上海钢联,迪安诊断,光线传媒,卫宁健康,华宇软件,阳光电源,国瓷材料,博雅生物,利亚德,中际旭创,掌趣科技,晶盛机电,旋极信息,泰格医药,我武生物,绿盟科技,光环新网,三环集团,芒果超媒,昆仑万维,蓝思科技,先导智能,创业慧康,赢合科技,金科文化,迈克生物,景嘉微,胜宏科技,万孚生物,中科创达,温氏股份,健帆生物
2020-01-02,0.3902256519281938,0.3917234745925442,0.44564473306087804,0.1724244738317213,0.5144336626520843,0.39068998686543305,0.11331782416539213,0.29997714815120974,0.3960973768817501,0.3583863341407974,0.42080482825584836,0.15486124074316227,0.1646540830038754,0.16924714995007317,0.3190425266707614,0.3467025866421466,0.3215434719660756,0.32573748582264056,0.260536320663018,0.04013730582337288,0.2063898923870604,0.4027727375358317,0.18317268255676372,0.20296550006212458,0.12573912984189975,0.29933063439198465,0.22093524894497846,0.2711659046561321,0.1162804761365339,0.3148037116734816,0.2804040186216859,0.4426981517914364,0.22960493628705042,0.39328166975565354,0.5877949136618581,0.21838746376806126,0.32242782188609526,0.11176213283442989,0.24220278784390847,0.5214332627538283,0.44743729557352047,0.3126732180859252,0.6009189589952043,0.2923963831435155,0.35141822308949844,0.21351581023659896,0.37239874256792344,0.31486493017188966,0.13078598916804982,0.4630934611144894,0.43502707420293824,0.4625733520377798,0.3384899385484389,0.4261571295626956,0.34035597565203707,0.18364768614913177,0.21423013275879565,0.4676839930348529,0.37643698846201795,0.39857716048209246,0.35925415784881687,0.2486181173608613,0.3645538034390916,0.509878691639037,0.30869053191874574,0.2803641313716159,0.29054405059464794,0.2314823517829003,0.4570631963863808
2020-01-03,0.36831229914133207,0.41803570773573284,0.4360838950686736,0.19580224337272703,0.470378844474466,0.43126403461316604,0.08420574090866734,0.31830062126519376,0.38214293524667137,0.3232671406412627,0.3975111002958814,0.04995178321167171,0.10235005040644433,0.16595083925619628,0.35131140845444303,0.3035459075854031,0.3256893530994479,0.2083804251373507,0.2847096506282015,0.043142000983596815,0.23272686613333549,0.3996320269758664,0.09971973274475131,0.21445489769241613,0.16916316268761286,0.2431351630338841,0.13893782625491005,0.22614874877636654,0.02570846406203163,0.32150492493544514,0.2698286672338806,0.41682288882821844,0.2399581104110227,0.40640356574619024,0.6095330618984404,0.1767659520227485,0.32495529858555344,0.047406544243888946,0.21598667642130787,0.5585387832418169,0.43121188458880183,0.28766738986062024,0.6251605278691267,0.3364628544676601,0.32868949715841467,0.2346664814120291,0.3457767517974492,0.3449923105038364,0.16251313966698228,0.474621594084351,0.38221875604810013,0.3904405638559551,0.28224305914582687,0.40006273010129983,0.36941415469314964,0.21957725372867604,0.21807462246879036,0.42694694572473935,0.34257779993518955,0.36727594946322323,0.36825500351798235,0.26977416608026333,0.3132485528286357,0.5518739407959863,0.3019127391671478,0.27965101368115897,0.2445921994709574,0.2098616581841592,0.3751910805770357
2020-01-06,0.37301998461455405,0.39784339216863657,0.44347489845786286,0.1667299741875913,0.44037817662781786,0.4338538891870433,0.013455197110814797,0.3268217985367618,0.38295087602846034,0.32759094876408007,0.4012360195779071,0.047698703556116426,0.14455357942771255,0.17148341357608787,0.3496759397950132,0.286024652438786,0.3534586997236271,0.29261485054508113,0.30972238074882685,0.0346619289722526,0.23490265579731265,0.40677250791162434,0.16419806744747337,0.1798494121252148,0.18197574773974462,0.20484145654590336,0.11681531245367681,0.27372106503597665,0.0,0.3437688741700869,0.32312707862155154,0.41981252910176325,0.240616424099295,0.4440936705257574,0.6116264388351488,0.16777126451055488,0.29092829381512775,0.08223456130293337,0.2498611813756468,0.5617821201193414,0.4953843509469404,0.3016179275711986,0.6092663781837601,0.3342257209778687,0.23206566612286547,0.22090345300638317,0.30360034492309956,0.335208854912164,0.17660201637815942,0.4659208660303172,0.39103306729155163,0.2906928762736285,0.2765051101739155,0.41050134863804727,0.30055295543950855,0.2072509945880586,0.19120776081420815,0.43235777554443544,0.34135807993894013,0.3811477825639598,0.38592271914769927,0.26144427959340594,0.349154034645279,0.5422012913217303,0.30922552669782083,0.2547536629011342,0.24398495465912207,0.25950495008411306,0.2952909223049025
2020-01-07,0.4634049711501137,0.4211317936019384,0.4685169794344626,0.10184014383542958,0.49257617357944616,0.4099237004542258,0.027571250474197388,0.3476180222688254,0.3739904266454866,0.3561980199476273,0.3684214167711368,0.017630561636404644,0.12528574137961682,0.1181123800518976,0.3935641034675884,0.28867746470608785,0.33160503221977683,0.20697974585689785,0.29907845307686964,0.13947474896602388,0.19690840492246797,0.385762784694937,0.15005990851581782,0.1065421701386934,0.23064930647744497,0.13499302842435795,0.12605371690987413,0.26031721651362405,0.0,0.3477114143985129,0.36150773663794566,0.4363159311304725,0.24876531729459983,0.46492039114469086,0.5167826378273166,0.2978468627203823,0.2741846574308406,0.04235985220913719,0.21986901536754092,0.541630558351955,0.4905469360318793,0.31324991784342215,0.5804839445509214,0.35276393677345563,0.2076036645803792,0.2294054017063599,0.27810407101049917,0.3740607071318176,0.21708308759541886,0.4254503936436914,0.42776243633904565,0.332489690131375,0.31649121323839846,0.39441940647073404,0.26245770473076735,0.2018161117862484,0.2366399171951615,0.39627932460657567,0.3072709620661272,0.38477922937112885,0.301352036438009,0.30819837129055916,0.37946715686300553,0.5220302112696258,0.25012343497057044,0.25882058171503897,0.2164715323358885,0.3366346765313524,0.31008655078591363
2020-01-08,0.31151105834582893,0.4644099707492651,0.5069597333398075,0.14232373484791486,0.5051120023946505,0.4036178769750355,0.04972470470222497,0.39663825684359366,0.37878548014706287,0.42196708690949186,0.402741063959482,0.08344724107719702,0.18693928846900373,0.158444349215902,0.43401037025106703,0.35580806608557963,0.35276933890550777,0.16480965397813482,0.3432196384381016,0.22590408670226805,0.25524500894791424,0.41290514337557727,0.1395209372403769,0.01221552688487417,0.2813280286494493,0.18820359850753723,0.20459725871098589,0.3474505283016683,0.009684925950103144,0.34587393913301995,0.4135125395519966,0.4518694014783486,0.049649113705820216,0.44329002137471485,0.4661660359849028,0.3420439578166852,0.2706239169647172,0.09400499457605642,0.20279789560109968,0.6065114798328974,0.5003411929490477,0.3549835840256925,0.5573129107665623,0.3957705386588995,0.18791038194921583,0.22899729110947578,0.3197146298236757,0.34314598323699125,0.24734301618205665,0.4258033875951635,0.2150563008938264,0.39078361855255467,0.35190518424922923,0.417820752346531,0.31855194684115223,0.25886222779832824,0.2835051713085119,0.4278715865045584,0.3468698051598281,0.34251361552751713,0.3219589151478444,0.3582022760037156,0.42758692224685496,0.568312516866804,0.2336000315408036,0.2901206225822122,0.19713619958740006,0.4594916045192467,0.2811241331233466
2020-01-09,0.23889501574936828,0.49600021172831443,0.523580276818012,0.19991600767526732,0.5689776762662,0.37599984483889154,0.21445803137969974,0.41992548491501897,0.36823132789662727,0.4687358068994596,0.4081111751610641,0.0733690232424854,0.13353946604898195,0.174793890700269,0.36735424743400286,0.35435606986639306,0.37326691015112434,0.2586410276659419,0.3257878561211566,0.319174975158793,0.2342593140221656,0.38526049748822927,0.19085711686953175,0.0,0.25014408920160075,0.18794096380356642,0.2807804206927883,0.38780557452886494,0.0,0.3229337079841785,0.506383634868487,0.37566092315099003,0.0,0.47885619766326015,0.45637057250138074,0.3471586381488195,0.2792674315419902,0.08245144246428426,0.34782326152787374,0.6143440295743263,0.5083348308385106,0.3446174978585242,0.500000504444482,0.3929083347185204,0.21120228299136615,0.20598491581061418,0.3189094918189465,0.22339178393378886,0.20711307983774854,0.41652918210804984,0.392002389029495,0.4867018318929249,0.3997387903855918,0.41972721174925304,0.24997051200781006,0.19204013146972698,0.2229838251716169,0.44990570103112737,0.3232469323465265,0.3910570535173444,0.3052858221403356,0.3359887513301472,0.46722972721017897,0.5675832356899808,0.19458621574730894,0.41859531330764244,0.193525320746578,0.416034194336976,0.43055237017549
2020-01-10,0.2604740221393569,0.49750762022257095,0.5344218231770005,0.39054603299358837,0.5729032939811752,0.3429198458746875,0.19541075912779127,0.44815542679574893,0.3526473700857437,0.48302268448111174,0.40243036606913607,0.09212488281591737,0.15158465866326248,0.16290776723316286,0.4226726102360365,0.3650471429066389,0.38258719178418926,0.24951671717509397,0.33191602876900855,0.32809501489059023,0.2454587328257991,0.3888446614046366,0.20716995465224952,0.014988790750009409,0.29180154926171525,0.24697053650919779,0.24947714485006567,0.3987589739103289,0.0,0.32707287136964747,0.5122405270314416,0.3803379521713365,0.004568720334833927,0.4623920517164561,0.4340570370363636,0.32502605497740916,0.2727795162538491,0.08223221552278533,0.35685717414264334,0.6160742953789025,0.5102440513948114,0.26487225564251227,0.5069406761809663,0.3940361413833218,0.23097842266293198,0.19067371193243196,0.4643928632357231,0.22989578425234822,0.22639131488711445,0.4176450439032846,0.3878630487241519,0.4539239656004435,0.43702541455560395,0.40847550273822386,0.32299117764358637,0.19736756828712582,0.24146166848304354,0.44999522921173124,0.34915971893805614,0.4003698752484498,0.32101679104665887,0.3492740834787694,0.47088567824243177,0.5344503469818027,0.207650508066334,0.42153466644306165,0.20134539662663078,0.43826662210285355,0.4457065364306889
2020-01-13,0.2934874186447435,0.4969573455180382,0.5119757665275397,0.3829065445980739,0.562889079188119,0.30709548616686205,0.14220792741054686,0.463360971245505,0.3538659771186899,0.5060524439319677,0.4052871898848602,0.11636157501390826,0.15311505263437877,0.16617982268535392,0.4127071027267772,0.3537584013172118,0.3757802470128853,0.21957875011117306,0.36174226666087556,0.3361452839884587,0.2679910134652093,0.3615070994893164,0.19672550293634156,0.010453285671330593,0.33050790482770326,0.3329631292899146,0.2462467282535785,0.36150410119435045,0.0006466454247416012,0.29101253392667514,0.5074796577412154,0.43638413436312556,0.0,0.4977388846789096,0.41563515801478035,0.33586718417337263,0.28645507070490617,0.08759869113930153,0.3639435360131568,0.6079955953382635,0.5068312681776808,0.29425782268244777,0.5130445441987043,0.45440738135418923,0.21207843549152663,0.1846508390882575,0.4597372926179651,0.23268679252203814,0.27728246450279265,0.4152560691827246,0.39767188691542754,0.4541617657035628,0.42393328310462564,0.39907609051434534,0.3198826242660752,0.2353135585911284,0.27977324795464814,0.4455343744354291,0.30291527718183936,0.4040513514857269,0.3423159516574154,0.3676647949831972,0.4383379169033867,0.5151567274276275,0.22336377115192438,0.3524496975996424,0.18973474861611586,0.44647931847308453,0.4012240329087264
2020-01-14,0.3108819836123012,0.4990089245816034,0.4912543998184961,0.3889483797593138,0.5441775990933468,0.27069220584903514,0.19412603849366372,0.4600946801229316,0.3579434414148345,0.47303353639914575,0.4095667743125311,0.11561155043085605,0.16979794178370639,0.17032690905469122,0.1709356265704169,0.28451286126500114,0.38972757420236886,0.22409994921266144,0.3785132504183173,0.33635153104151394,0.20119260466549266,0.41383658294339576,0.25037510794638423,0.011302567733378168,0.3439547986558005,0.3100227705811507,0.2665766961580181,0.33787117672231987,0.0,0.30054354419898843,0.5016658499144109,0.41793900862888644,0.0,0.4870304961344568,0.32881639568508353,0.3353710265182147,0.3369086292398662,0.09870307268613823,0.36613488047225745,0.6098008185770767,0.5243061227750929,0.3020397890758235,0.5044443335624108,0.4599705651433204,0.20606647189015437,0.18566191886962558,0.45948975219643434,0.21010861042195092,0.2859568536893577,0.41578971339046455,0.41835533099148864,0.48798291199684757,0.4030279885573423,0.4076136365745161,0.2891825392003245,0.167185609005157,0.2795393999669836,0.446742896958147,0.3096051117240345,0.35553871711789115,0.35024209163193215,0.37197760685520204,0.46124595873644014,0.5137397988013342,0.18228298427647707,0.3716165635036153,0.19615848164927474,0.4845670762586674,0.33450127477867736
2020-01-15,0.32661556092989313,0.5028760038308159,0.47678863393636106,0.17443375461224098,0.5305164020538381,0.2715805648131265,0.19427289389415786,0.45838511291597733,0.3491840721908254,0.4654661032950979,0.42632919326344015,0.10766901329401893,0.16215594385568616,0.16624004519920355,0.15919821611556134,0.27565410026363457,0.370239009326047,0.20986855718578493,0.3780763093660044,0.32776111329387025,0.18880070007922375,0.412849717257666,0.2692371982018888,0.020707765527828575,0.36315501235663106,0.314782684162112,0.25771720183761526,0.30765216285789915,0.0,0.3061780194475298,0.49629289495059165,0.40235971430349643,0.001460189886858416,0.5116572502582174,0.31475529954041387,0.29540451679367596,0.36643994901306415,0.09775246065637579,0.36214652312444073,0.6030880404075952,0.44084966886637783,0.2981650947238482,0.512837668230583,0.46560133732143755,0.19864636326242002,0.18745857893549203,0.4467599965722561,0.2279716735466284,0.28766981452477025,0.1833063100149717,0.4008890380336827,0.4770199177149892,0.3953107741335087,0.4245406408720842,0.28292268942729903,0.20085135783390504,0.28923876525193365,0.433668359628769,0.26953062726136456,0.3610310568173111,0.33925565975860056,0.37916908003377303,0.4656339811482798,0.5374071480909585,0.17992042637729536,0.39695997026279584,0.27812532179550986,0.4721774210415854,0.31327106835333696
